ZIP_CODE,Population,Count_Public_Safety,Count_Fire_Stations,Count_Police_Stations,Count_Corrective_Facility,Count_Education_Facility,Crime_Per_Capita,Education_Per_Capita,Public_Safety_Per_Capita,amenities_index,crime_index,education_index,crime_events,violent_crime_events,property_crime_events,part1_events,crime_events_per_capita,violent_crime_per_capita,property_crime_per_capita
90703,48108,3,1,1,0,25,0.03139,0.000519664,6.2e-05,1.0090096336896066,0.05924508875397617,0.851859252728195,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
90704,3421,4,1,1,0,1,0.01403,0.000292312,0.001169,-0.0943015172246194,-0.021606688218010855,-0.23928913616861208,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
90706,76819,3,1,1,0,17,0.01973,0.000221299,3.9e-05,0.6412392500515314,0.004940266202514839,-0.5801074291272355,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
90710,26761,1,0,0,0,8,0.0028,0.000298942,3.7e-05,-0.7220624753053416,-0.07390884578687112,-0.20746925414256495,4052.0,1246.0,2526.0,2338.0,0.15141437166025185,0.04656029296364112,0.09439109151377004
90712,30800,3,1,1,0,12,0.03185,0.00038961,9.7e-05,0.41138276027773424,0.061387474549316846,0.22768083085556862,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
90713,28221,1,0,0,0,8,0.01031,0.000283477,3.5e-05,-0.7220624753053416,-0.03893206899772236,-0.2816916486422355,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
90716,13599,1,0,0,0,3,0.01787,0.000220604,7.4e-05,-0.9519189650791388,-0.0037224241873409156,-0.5834429974542493,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
90717,21482,2,1,1,0,6,0.01704,0.000279304,9.3e-05,0.13555497254917773,-0.007588033339803433,-0.30171945674098277,264.0,98.0,149.0,164.0,0.012289358532725073,0.0045619588492691555,0.006936039474909226
90723,52050,2,1,1,0,21,0.02459,0.000403458,3.8e-05,0.8251244418705691,0.02757503786633148,0.29414262969368304,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
90731,61944,10,2,2,2,16,0.00034,0.000258298,0.000161,1.5448279958608102,-0.08536595243151905,-0.40253520965789724,15715.0,5012.0,9514.0,8659.0,0.25369688751130054,0.08091179129536355,0.15359033966162985
90732,23067,1,0,0,0,6,0.00048,0.000260112,4.3e-05,-0.8140050712148605,-0.08471392197206754,-0.39382913635544636,2455.0,562.0,1739.0,1495.0,0.10642909784540686,0.024363809771535093,0.07538908397277495
90744,52800,2,0,0,0,14,0.00019,0.000265152,3.8e-05,-0.4462346875767851,-0.0860645564952171,-0.3696402667609854,13174.0,4522.0,7592.0,7476.0,0.24950757575757576,0.0856439393939394,0.1437878787878788
90745,57397,2,1,1,0,17,0.01739,0.000296183,3.5e-05,0.6412392500515314,-0.005957957191174664,-0.22071074049397735,46.0,10.0,32.0,30.0,0.0008014356151018346,0.00017422513371779012,0.0005575204278969284
90746,27091,3,1,1,0,10,0.01694,0.000369126,0.000111,0.31944016436821543,-0.008053769382268794,0.12937035371808064,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
90755,11521,3,1,1,1,4,9e-05,0.000347192,0.00026,0.043612376639658924,-0.08653029253768246,0.02410077719329727,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
90802,40434,9,2,2,1,7,7e-05,0.000173122,0.000223,1.1310863142679755,-0.08662343974617553,-0.8113271058042889,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
90803,31526,4,0,0,0,6,0.0,0.000190319,0.000127,-0.8140050712148605,-0.08694945497590129,-0.7287921870709663,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
90805,92402,2,0,0,0,16,0.00026,0.000173156,2.2e-05,-0.3542920916672663,-0.08573854126549134,-0.8111639269221042,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
90806,41664,1,0,0,0,9,7e-05,0.000216014,2.4e-05,-0.6760911773505822,-0.08662343974617553,-0.605472146549205,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
90807,33101,3,0,0,0,8,6e-05,0.000241685,9.1e-05,-0.7220624753053416,-0.08667001335042207,-0.48226729112075073,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
90808,39317,4,1,1,0,19,0.00013,0.000483252,0.000102,0.7331818459610502,-0.0863439981206963,0.6771042686659895,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
90810,35833,2,0,0,0,9,0.0026,0.000251165,5.6e-05,-0.6760911773505822,-0.07484031787180186,-0.4367691792645024,17.0,5.0,11.0,11.0,0.0004744230178885385,0.00013953618173192308,0.0003069795998102308
90813,51241,2,0,0,0,13,0.0,0.000253703,3.9e-05,-0.49220598553154454,-0.08694945497590129,-0.4245883556472919,3.0,1.0,2.0,3.0,5.854686676684686e-05,1.951562225561562e-05,3.903124451123124e-05
90814,19471,1,0,0,0,3,0.0,0.000154075,5.1e-05,-0.9519189650791388,-0.08694945497590129,-0.902740875480023,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
90815,43023,2,0,0,0,18,0.0,0.000418381,4.6e-05,-0.2623494957577474,-0.08694945497590129,0.3657637608361717,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
90840,0,1,1,1,0,1,0.000245,0.00032704749999999997,6.35e-05,-0.0943015172246194,-0.08580840167186114,-0.07258031081178627,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91001,35475,4,2,2,0,15,0.01387,0.000422833,0.000113,1.498856697906051,-0.022351865885955436,0.3871305956446123,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91006,31582,2,0,0,0,13,0.00225,0.000411627,6.3e-05,-0.49220598553154454,-0.07647039402043063,0.3333487558280388,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91007,33029,3,1,1,1,10,0.00058,0.000302764,9.1e-05,0.31944016436821543,-0.08424818592960218,-0.18912602803343195,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91010,27589,1,0,0,0,10,0.01106,0.000362463,3.6e-05,-0.6301198793958228,-0.03543904867923214,0.09739209218873653,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91011,19935,3,0,0,0,12,0.01344,0.000601956,0.00015,-0.538177283486304,-0.024354530868556497,1.2468097401622005,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91016,41140,4,1,1,1,16,0.00117,0.000388916,9.7e-05,0.595267952096772,-0.08150034327905653,0.22435006190744256,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91020,7532,1,0,0,0,3,0.00597,0.000398301,0.000133,-0.9519189650791388,-0.059145013240719115,0.26939223276935065,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91024,10940,2,1,1,0,6,0.0,0.000548446,0.000183,0.13555497254917773,-0.08694945497590129,0.9899949758765635,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91030,26068,2,1,1,0,6,0.0,0.000230167,7.7e-05,0.13555497254917773,-0.08694945497590129,-0.5375465371503146,1.0,1.0,0.0,1.0,3.836120914531226e-05,3.836120914531226e-05,0.0
91040,20821,1,0,0,0,3,0.0,0.000144085,4.8e-05,-0.9519189650791388,-0.08694945497590129,-0.950686670569044,2902.0,591.0,2100.0,1711.0,0.13937851207915086,0.02838480380385188,0.10085970894769704
91042,26928,2,0,0,1,7,0.00022,0.000259952,7.4e-05,-0.7680337732601009,-0.08592483568247748,-0.3945970369774929,3503.0,769.0,2448.0,1926.0,0.13008764111705287,0.028557635175282235,0.09090909090909091
91101,21165,3,1,1,1,9,0.00014,0.00042523,0.000142,0.27346886641345597,-0.08629742451644977,0.3986347068386447,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91103,25142,2,0,0,0,13,0.00016,0.000517063,8e-05,-0.49220598553154454,-0.0862042773079567,0.8393760682410536,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91105,12531,2,0,0,0,8,0.00056,0.000638417,0.00016,-0.7220624753053416,-0.08434133313809525,1.4217998937899077,18.0,1.0,14.0,10.0,0.0014364376346660283,7.980209081477934e-05,0.0011172292714069108
91106,23910,2,1,1,0,5,4e-05,0.000209118,8.4e-05,0.08958367459441834,-0.08676316055891514,-0.6385686633594041,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91107,32316,3,0,0,0,21,0.00653,0.000649833,9.3e-05,-0.12443560189346914,-0.05653689140291308,1.4765896031729175,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91108,12401,2,1,1,0,6,0.0,0.000483832,0.000161,0.13555497254917773,-0.08694945497590129,0.6798879084209077,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91201,22394,1,0,0,0,3,0.0,0.000133964,4.5e-05,-0.9519189650791388,-0.08694945497590129,-0.9992611842923654,14.0,3.0,11.0,8.0,0.0006251674555684558,0.0001339644547646691,0.0004912030008037867
91202,22504,1,0,0,0,5,0.0,0.000222183,4.4e-05,-0.8599763691696198,-0.08694945497590129,-0.5758647781904291,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91204,17857,1,0,0,0,4,0.0,0.000224002,5.6e-05,-0.9059476671243792,-0.08694945497590129,-0.5671347079935394,11.0,2.0,9.0,7.0,0.0006160049280394244,0.00011200089600716806,0.0005040040320322563
91205,34254,1,0,0,0,7,0.0,0.000204356,2.9e-05,-0.7680337732601009,-0.08694945497590129,-0.6614233056230595,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91206,31961,4,1,1,1,6,0.0,0.000187729,0.000125,0.13555497254917773,-0.08694945497590129,-0.741222578390342,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91208,15969,2,1,1,0,3,0.0,0.000187864,0.000125,-0.002358921315100515,-0.08694945497590129,-0.7405746622404904,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91214,30817,3,1,1,0,14,0.00344,0.000454295,9.7e-05,0.5033253561872532,-0.0709281351150928,0.5381286542122578,66.0,31.0,34.0,48.0,0.0021416750494856734,0.0010059382808190285,0.001103287146704741
91301,23879,3,1,1,0,11,0.00704,0.000460656,0.000126,0.3654114623229749,-0.054161637586339725,0.5686575033174892,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91302,25569,5,1,1,1,13,0.00708,0.000508428,0.000196,0.4573540582324937,-0.05397534316935359,0.7979334315449879,2.0,0.0,2.0,0.0,7.82197191912081e-05,0.0,7.82197191912081e-05
91303,29805,1,0,0,0,10,0.0,0.000335514,3.4e-05,-0.6301198793958228,-0.08694945497590129,-0.03194636945831302,9818.0,2418.0,6894.0,6371.0,0.3294078174802885,0.08112732762959235,0.23130347257171616
91304,52474,2,1,1,0,10,2e-05,0.000190571,3.8e-05,0.31944016436821543,-0.08685630776740821,-0.7275827435912431,7171.0,2129.0,4467.0,3745.0,0.13665815451461677,0.04057247398711743,0.08512787285131684
91306,47176,1,0,0,0,11,0.0,0.000233169,2.1e-05,-0.5841485814410633,-0.08694945497590129,-0.5231388017291694,7778.0,2269.0,4916.0,4238.0,0.16487196879769375,0.04809648974054604,0.1042055282346956
91311,40898,3,0,0,0,19,0.00061,0.00046457,7.3e-05,-0.21637819780298803,-0.08410846511686257,0.5874422722842988,7723.0,1892.0,5267.0,4215.0,0.18883563988459093,0.046261430876815494,0.12878380360897843
91316,29491,1,0,0,0,15,0.0,0.00050863,3.4e-05,-0.40026338962202573,-0.08694945497590129,0.7989029060803216,6147.0,1297.0,4459.0,3748.0,0.20843647214404395,0.04397951917534163,0.1511986707809162
91321,31989,1,0,0,0,13,0.00603,0.00040639,3.1e-05,-0.49220598553154454,-0.05886557161523989,0.3082144085926832,1.0,1.0,0.0,0.0,3.126074588139673e-05,3.126074588139673e-05,0.0
91324,30699,1,0,0,0,6,0.0,0.000195446,3.3e-05,-0.8140050712148605,-0.08694945497590129,-0.7041857715132674,9683.0,2285.0,6935.0,6200.0,0.31541744030750185,0.0744323919345907,0.22590312388025668
91325,35062,4,1,1,1,16,0.0,0.000456334,0.000114,0.595267952096772,-0.08694945497590129,0.5479145877644614,5748.0,1365.0,3987.0,3356.0,0.16393816667617364,0.03893103644971764,0.11371285152016428
91326,38428,2,0,0,0,7,3e-05,0.000182159,5.2e-05,-0.7680337732601009,-0.08680973416316168,-0.7679551187953317,3950.0,732.0,2949.0,2338.0,0.10278963255959196,0.01904861038825856,0.07674091808056625
91330,2512,2,2,2,0,1,0.0,0.000398089,0.000796,0.8552585265394189,-0.08694945497590129,0.2683747644451393,260.0,53.0,180.0,152.0,0.1035031847133758,0.02109872611464968,0.07165605095541401
91331,97608,4,1,1,1,21,1e-05,0.000215146,4.1e-05,0.8251244418705691,-0.08690288137165475,-0.6096380074238067,15543.0,4818.0,9203.0,8359.0,0.1592389968035407,0.049360708138677156,0.09428530448323907
91335,74526,2,1,1,0,27,0.0,0.00036229,2.7e-05,1.1009522295991256,-0.08694945497590129,0.09656179964114882,15121.0,4664.0,9329.0,8119.0,0.20289563373856104,0.06258218608270939,0.12517779030137133
91340,33424,1,1,1,0,17,6e-05,0.000508617,3e-05,0.6412392500515314,-0.08667001335042207,0.7988405141547804,1670.0,505.0,1000.0,889.0,0.049964097654380084,0.015108903781713739,0.029918621349928197
91342,93301,6,1,1,2,25,0.00072,0.00026795,6.4e-05,1.0090096336896066,-0.08359615547015067,-0.3562116046329494,13055.0,3785.0,8153.0,7109.0,0.13992347348903011,0.04056762521302022,0.08738384368870644
91344,52890,1,0,0,0,20,0.0,0.000378143,1.9e-05,-0.17040689984822857,-0.08694945497590129,0.17264635314928206,8527.0,1699.0,6307.0,5302.0,0.16122140291170353,0.0321232747211193,0.1192474948005294
91345,18714,2,1,1,0,4,0.0,0.000213744,0.000107,0.043612376639658924,-0.08694945497590129,-0.616366736624488,3573.0,843.0,2457.0,2151.0,0.19092657903174096,0.04504648925937801,0.13129208079512664
91350,43973,2,0,0,0,11,0.00412,0.000250154,4.5e-05,-0.5841485814410633,-0.06776113002632833,-0.4416213513200582,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91352,46899,1,0,0,0,17,0.0,0.000362481,2.1e-05,-0.3083207937125068,-0.08694945497590129,0.09747848100871681,10442.0,2669.0,7036.0,6242.0,0.22264867054734644,0.0569095289878249,0.15002452077869463
91354,33957,1,0,0,0,6,0.00138,0.000176694,2.9e-05,-0.8140050712148605,-0.08052229758987928,-0.7941837244171034,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91355,29123,4,2,2,0,14,0.01222,0.00048072,0.000137,1.4528853999512912,-0.030036510586633928,0.6649522413221056,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91356,30942,1,0,0,0,10,0.0,0.000323185,3.2e-05,-0.6301198793958228,-0.08694945497590129,-0.09111791176587482,6627.0,1562.0,4683.0,3841.0,0.21417490789218538,0.05048154611854437,0.15134768276129532
91360,0,1,0,0,0,0,0.000245,0.00032704749999999997,6.35e-05,-1.089832858943417,-0.08580840167186114,-0.07258031081178627,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91361,0,1,0,0,0,2,0.000245,0.00032704749999999997,6.35e-05,-0.9978902630338982,-0.08580840167186114,-0.07258031081178627,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91367,45889,3,1,1,0,15,7e-05,0.000326876,6.5e-05,0.5492966541420126,-0.08662343974617553,-0.07340340429104232,8678.0,1653.0,6431.0,5240.0,0.1891085009479396,0.036021704547930876,0.14014251781472684
91371,0,1,1,1,0,1,0.000245,0.00032704749999999997,6.35e-05,-0.0943015172246194,-0.08580840167186114,-0.07258031081178627,32.0,14.0,17.0,16.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91381,22582,1,0,0,0,5,0.00465,0.000221415,4.4e-05,-0.8599763691696198,-0.06529272900126191,-0.5795507011762517,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91384,26478,7,2,2,4,7,0.00774,0.00026437,0.000264,1.1310863142679755,-0.050901485289082185,-0.3733933810512371,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91387,46869,3,0,0,0,5,0.0051,0.00010668,6.4e-05,-0.8599763691696198,-0.06319691681016777,-1.1302074378668248,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91390,19308,6,0,0,3,2,0.00259,0.000103584,0.000311,-0.9978902630338982,-0.07488689147604839,-1.1450663149034224,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91401,39231,4,1,1,1,14,0.00061,0.000356861,0.000102,0.5033253561872532,-0.08410846511686257,0.07050597165933754,8447.0,2213.0,5670.0,4576.0,0.2153144197190997,0.056409472101144505,0.1445285615966965
91402,65754,2,1,1,0,15,0.0,0.000228123,3e-05,0.5492966541420126,-0.08694945497590129,-0.5473564675969572,12962.0,3912.0,8136.0,7554.0,0.1971286917906135,0.05949447942330505,0.12373391732822338
91403,25793,1,0,0,0,4,0.0,0.000155081,3.9e-05,-0.9059476671243792,-0.08694945497590129,-0.8979127003189064,5669.0,986.0,4393.0,3568.0,0.21978831465901602,0.038227426045826386,0.17031752801147598
91406,51953,3,0,0,0,17,2e-05,0.000327219,5.8e-05,-0.3083207937125068,-0.08685630776740821,-0.07175721733253022,12797.0,3705.0,8245.0,7396.0,0.2463187881354301,0.07131445729794238,0.15870113371701344
91502,11652,3,1,1,1,4,9e-05,0.000343289,0.000257,0.043612376639658924,-0.08653029253768246,0.0053688013942531695,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91504,27010,2,0,0,0,7,4e-05,0.000259163,7.4e-05,-0.7680337732601009,-0.08676316055891514,-0.3983837469199589,248.0,40.0,198.0,148.0,0.009181784524250277,0.001480932987782303,0.007330618289522399
91505,31744,4,1,1,0,9,0.0,0.000283518,0.000126,0.27346886641345597,-0.08694945497590129,-0.2814948741078362,164.0,44.0,117.0,95.0,0.00516633064516129,0.0013860887096774194,0.0036857358870967744
91506,18612,2,0,0,0,11,0.0,0.000591017,0.000107,-0.5841485814410633,-0.08694945497590129,1.194309334508667,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91601,36992,3,1,1,0,14,0.0,0.00037846,8.1e-05,0.5033253561872532,-0.08694945497590129,0.17416775625671146,13202.0,3485.0,8967.0,7388.0,0.3568879757785467,0.09420955882352941,0.24240376297577854
91604,32469,2,0,0,0,3,0.0,9.23958e-05,6.2e-05,-0.9519189650791388,-0.08694945497590129,-1.1987627257757931,8144.0,1431.0,6346.0,5434.0,0.25082386276140317,0.04407280790908251,0.195447965751948
91605,49868,1,0,0,0,9,0.0,0.000180476,2e-05,-0.6760911773505822,-0.08694945497590129,-0.776032473463482,11944.0,3486.0,7728.0,6803.0,0.23951231250501323,0.06990454800673779,0.15496911847276812
91608,38,1,1,1,0,0,3.34211,0.0,0.026316,-0.14027281517937876,15.478461393863242,-1.6422051776162503,116.0,33.0,78.0,63.0,3.0526315789473686,0.868421052631579,2.0526315789473686
91702,60903,5,1,1,2,13,0.00172,0.000213454,8.2e-05,0.4573540582324937,-0.07893879504549704,-0.6177585565019471,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91706,71082,7,4,4,1,20,0.0001,0.000281365,9.8e-05,3.6278332752079243,-0.08648371893343593,-0.29182793685324787,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91711,37529,5,1,1,1,26,0.00037,0.000692798,0.000133,1.0549809316443663,-0.08522623161877944,1.6827949170868097,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91722,35099,1,0,0,0,11,0.00356,0.000313399,2.8e-05,-0.5841485814410633,-0.07036925186413436,-0.1380846335617865,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91723,17733,3,1,1,1,9,0.00028,0.000507528,0.000169,0.27346886641345597,-0.08564539405699828,0.7936139905459771,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91724,28352,1,0,0,0,8,0.0043,0.000282167,3.5e-05,-0.7220624753053416,-0.06692280514989067,-0.2879788349852404,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91731,27620,3,1,1,1,12,0.00062,0.000434468,0.000109,0.41138276027773424,-0.08406189151261605,0.4429713690040475,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91732,57431,3,0,0,0,13,3e-05,0.000226359,5.2e-05,-0.49220598553154454,-0.08680973416316168,-0.5558225719550185,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91733,41255,1,0,0,0,10,0.01513,0.000242395,2.4e-05,-0.6301198793958228,-0.01648359175089187,-0.4788597321104198,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91740,26168,1,0,0,0,10,0.00015,0.000382146,3.8e-05,-0.6301198793958228,-0.08625085091220323,0.1918582668371049,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91741,26071,5,2,2,1,12,0.00023,0.000460282,0.000192,1.3609428040417726,-0.08587826207823095,0.5668625356134559,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91744,76942,2,1,1,0,28,0.00949,0.00036391,2.6e-05,1.1469235275538852,-0.042751104545938334,0.10433679343936857,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91745,54351,3,0,0,0,18,0.01104,0.000331181,5.5e-05,-0.2623494957577474,-0.035532195887725215,-0.05274207817910675,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91746,28387,1,0,0,0,14,0.00891,0.000493183,3.5e-05,-0.4462346875767851,-0.045452373592237444,0.7247669004006311,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91748,42463,1,0,0,0,16,0.02833,0.000376799,2.4e-05,-0.3542920916672663,0.04499356585453606,0.16619598792409235,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91750,32692,5,1,1,2,10,0.00076,0.000305885,0.000153,0.31944016436821543,-0.08340986105316453,-0.17414716652463985,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91754,32248,7,3,3,1,10,0.00071,0.000310097,0.000217,2.218560251896292,-0.08364272907439721,-0.15393218264926872,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91765,44502,2,0,0,0,14,0.01297,0.000314593,4.5e-05,-0.4462346875767851,-0.0265434902681437,-0.13235417516976544,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91766,69327,6,2,2,1,18,1e-05,0.000259639,8.7e-05,1.636770591770329,-0.08690288137165475,-0.3960992425693711,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91767,49152,2,0,0,0,19,4e-05,0.000386556,4.1e-05,-0.21637819780298803,-0.08676316055891514,0.21302352773225827,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91768,34200,4,1,1,0,13,3e-05,0.000380117,0.000117,0.4573540582324937,-0.08680973416316168,0.1821203270737794,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91770,58382,2,0,0,0,17,0.02309,0.000291186,3.4e-05,-0.3083207937125068,0.02058899722935103,-0.2446932367962635,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91773,33598,4,1,1,1,18,0.01804,0.000535746,0.000119,0.6872105480062908,-0.0029306729151497984,0.9290428640016322,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91775,23672,2,0,0,0,6,0.00528,0.000253464,8.4e-05,-0.8140050712148605,-0.06235859193373012,-0.42573540720147357,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91776,36952,2,1,1,0,13,0.00103,0.000351808,5.4e-05,0.4573540582324937,-0.08215237373850805,0.046254710139335325,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91780,35588,2,1,1,0,12,0.01217,0.000337192,5.6e-05,0.41138276027773424,-0.030269378607866607,-0.023893011684601752,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91789,40298,4,1,1,0,17,0.00675,0.000421857,9.9e-05,0.6412392500515314,-0.05551227210948929,0.38244640185012924,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91790,44710,4,1,1,1,14,0.0,0.000313129,8.9e-05,0.5033253561872532,-0.08694945497590129,-0.1393804658614899,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91791,33028,2,0,0,0,14,3e-05,0.000423883,6.1e-05,-0.4462346875767851,-0.08680973416316168,0.3921699434767916,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91792,30629,1,0,0,0,4,0.0002,0.000130595,3.3e-05,-0.9059476671243792,-0.08601798289097057,-1.0154302917653295,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
91801,53381,5,1,1,1,13,0.0,0.000243532,9.4e-05,0.4573540582324937,-0.08694945497590129,-0.4734028383150028,4.0,1.0,3.0,3.0,7.493302860568367e-05,1.8733257151420917e-05,5.619977145426275e-05
91803,27715,1,0,0,0,10,0.0,0.000360815,3.6e-05,-0.6301198793958228,-0.08694945497590129,0.08948271578165888,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
93243,0,1,0,0,0,1,0.000245,0.00032704749999999997,6.35e-05,-1.0438615609886577,-0.08580840167186114,-0.07258031081178627,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
93510,7786,2,0,0,1,5,0.00706,0.000642178,0.000257,-0.8599763691696198,-0.054068490377846654,1.4398503577868855,6521.0,1366.0,4467.0,3799.0,0.18883563988459093,0.04397951917534163,0.12229764193510417
